[\\mb-fps3\Data\Data_T2\Res_Sa2_25\Res_In3_25.225|0|0],"","",""
MJRAW.SLIPA[6].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[6].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[6].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[6].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[6].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[7].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[7].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[7].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[7].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[7].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[8].TtwrawA304,"0.647130","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[8].TtwrawA302,"193,447","","Reduced business limit"
MJRAW.SLIPA[8].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[8].TtwrawA305,"36,755","","SBD"
MJRAW.SLIPA[8].TtwrawA347,"229,599","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[9].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[9].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[9].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[9].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[9].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[10].TtwrawA304,"0.059469","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[10].TtwrawA302,"24,181","","Reduced business limit"
MJRAW.SLIPA[10].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[10].TtwrawA305,"4,594","","SBD"
MJRAW.SLIPA[10].TtwrawA347,"3,297","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[11].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[11].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[11].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[11].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[11].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[12].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[12].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[12].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[12].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[12].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[13].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[13].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[13].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[13].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[13].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[14].TtwrawA304,"0.577153","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[14].TtwrawA302,"72,542","","Reduced business limit"
MJRAW.SLIPA[14].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[14].TtwrawA305,"13,783","","SBD"
MJRAW.SLIPA[14].TtwrawA347,"148,737","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[15].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[15].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[15].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[15].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[15].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
FDNEW.Ttanew142,"99","","Part 1 – For those corporations filing for the first time after incorporation or amalgamation, please identify the type of operation that applies to your corporation"
FDLAR.Ttwlar6,"261,512","","Part 1 – All loans and advances to the corporation"
MJRAW.SLIPA[2].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[2].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[2].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[3].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[3].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[3].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[4].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[4].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[4].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[5].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[5].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[5].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[6].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[6].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[6].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[7].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[7].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[7].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[8].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[8].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[8].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[9].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[9].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[9].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[10].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[10].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[10].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[11].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[11].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[11].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[12].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[12].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[12].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[13].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[13].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[13].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[14].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[14].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[14].TtwrawA321,"0","","Investment tax credit refund"
MJRAW.SLIPA[15].TtwrawA319,"","","Total qualifying SR&ED expenditures"
MJRAW.SLIPA[15].TtwrawA320,"0","","Investment tax credit"
MJRAW.SLIPA[15].TtwrawA321,"0","","Investment tax credit refund"
FDSHI.SLIPA[1].TtashiA1,"9455-4201 Quebec Inc.","","Name of shareholder (after name, indicate in brackets if the shareholder is a corporation, partnership, individual, or trust)"
FDSHI.SLIPA[1].TtashiA2,"70672 3806 RC0001","","Business number (9 digits, 2 letters, and 4 digits)"
FDSHI.SLIPA[2].TtashiA1,"9524-3598 Quebec Inc.","","Name of shareholder (after name, indicate in brackets if the shareholder is a corporation, partnership, individual, or trust)"
FDSHI.SLIPA[2].TtashiA2,"70194 4357 RC0001","","Business number (9 digits, 2 letters, and 4 digits)"
FDSHI.SLIPA[1].TtashiA4,"0.67000","","Percentage common shares"
FDSHI.SLIPA[2].TtashiA4,"0.33000","","Percentage common shares"
MJRAW.SLIPA[2].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[2].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[3].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[3].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[4].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[4].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[5].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[5].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[6].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[6].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[7].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[7].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[8].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[8].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[9].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[9].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[10].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[10].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[11].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[11].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[12].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[12].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[13].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[13].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[14].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[14].TtwrawA257,"","","Total ventilation expense"
MJRAW.SLIPA[15].TtwrawA134,"","","Percentage assigned under the agreement"
MJRAW.SLIPA[15].TtwrawA257,"","","Total ventilation expense"
CIITP.Ttiitp14,"0","","Number of covered workers paid below the prevailing wage requirements"
CIITP.Ttiitp15,"0","","Total number of days that covered workers were paid below the prevailing wage requirements"
CIITP.Ttiitp17,"0","","Total hours of labour required to be performed by apprentices registered in a Red Seal trade"
CIITP.Ttiitp18,"0","","Total hours of labour performed by apprentices registered in a Red Seal trade plus any other hours for which you met the apprenticeship requirements in paragraph 127.46(5)(a) or (b)"
QCQUE.Ttwque641,"N","","Did the corporation receive, hold or dispose of (sell, transfer, exchange, gift, etc.) any crypto-assets (form TP-21.4.39)?"
QCQUE.Ttwque410,"N","","Is the corporation a non-profit organization?"
QCQUE.SLIPC[1].TtwqueC1,"Ajmer Singh Sandhu","","Name of director of the corporation"
QCQUE.SLIPC[1].TtwqueC2,"276 078 870","","Director of the corporation – Social insurance number (SIN)"
QCQUE.SLIPC[1].TtwqueC3,"President","","Corporation's directors – Title or position"
QCQUE.SLIPD[1].TtwqueD1,"9455-4201 Quebec Inc.","","Name of shareholder of the corporation"
QCQUE.SLIPD[1].TtwqueD3,"1177146231","","Shareholder – NEQ"
QCQUE.SLIPD[1].TtwqueD5,"67","","Percentage of voting shares held"
QCQUE.SLIPD[2].TtwqueD1,"9524-3598 Quebec Inc.","","Name of shareholder of the corporation"
QCQUE.SLIPD[2].TtwqueD3,"1180161821","","Shareholder – NEQ"
QCQUE.SLIPD[2].TtwqueD5,"33","","Percentage of voting shares held"
QCQUE.Ttwque640,"Y","","The corporation has been registered for the first time this calendar year or the preceding calendar year (or qualifies for a registration fee exemption)."
QCQUE.Ttwque746,"2024-09-20","","Date of registration with the Enterprise Registrar"
MJRAW.SLIPA[2].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[2].TtwrawA598,"-3,147","","Net income for income tax purposes"
MJRAW.SLIPA[3].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[3].TtwrawA598,"-665,484","","Net income for income tax purposes"
MJRAW.SLIPA[4].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[4].TtwrawA598,"112,788","","Net income for income tax purposes"
MJRAW.SLIPA[5].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[5].TtwrawA598,"390,551","","Net income for income tax purposes"
MJRAW.SLIPA[6].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[6].TtwrawA598,"-32,467","","Net income for income tax purposes"
MJRAW.SLIPA[7].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[7].TtwrawA598,"-21,235","","Net income for income tax purposes"
MJRAW.SLIPA[8].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[8].TtwrawA598,"312,963","","Net income for income tax purposes"
MJRAW.SLIPA[9].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[9].TtwrawA598,"-13,045","","Net income for income tax purposes"
MJRAW.SLIPA[10].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[10].TtwrawA598,"28,766","","Net income for income tax purposes"
MJRAW.SLIPA[11].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[11].TtwrawA598,"-3,065","","Net income for income tax purposes"
MJRAW.SLIPA[12].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[12].TtwrawA598,"-3,015","","Net income for income tax purposes"
MJRAW.SLIPA[13].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[13].TtwrawA598,"577,222","","Net income for income tax purposes"
MJRAW.SLIPA[14].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[14].TtwrawA598,"692,531","","Net income for income tax purposes"
MJRAW.SLIPA[15].TtwrawA595,"","","Total capital cost of eligible property"
MJRAW.SLIPA[15].TtwrawA598,"-465,609","","Net income for income tax purposes"
MJRAW.SLIPA[2].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[2].TtwrawA530,"-3,147","","Net income"
MJRAW.SLIPA[2].TtwrawA531,"0","","Income tax payable"
MJRAW.SLIPA[3].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[3].TtwrawA530,"-665,484","","Net income"
MJRAW.SLIPA[3].TtwrawA531,"0","","Income tax payable"
MJRAW.SLIPA[4].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[4].TtwrawA530,"112,788","","Net income"
MJRAW.SLIPA[4].TtwrawA531,"4,277","","Income tax payable"
MJRAW.SLIPA[5].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[5].TtwrawA530,"390,551","","Net income"
MJRAW.SLIPA[5].TtwrawA531,"3,269","","Income tax payable"
MJRAW.SLIPA[6].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[6].TtwrawA530,"-32,467","","Net income"
MJRAW.SLIPA[6].TtwrawA531,"0","","Income tax payable"
MJRAW.SLIPA[7].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[7].TtwrawA530,"-21,235","","Net income"
MJRAW.SLIPA[7].TtwrawA531,"0","","Income tax payable"
MJRAW.SLIPA[8].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[8].TtwrawA530,"312,963","","Net income"
MJRAW.SLIPA[8].TtwrawA531,"20,184","","Income tax payable"
MJRAW.SLIPA[9].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[9].TtwrawA530,"-13,045","","Net income"
MJRAW.SLIPA[9].TtwrawA531,"0","","Income tax payable"
MJRAW.SLIPA[10].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[10].TtwrawA530,"28,766","","Net income"
MJRAW.SLIPA[10].TtwrawA531,"1,332","","Income tax payable"
MJRAW.SLIPA[11].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[11].TtwrawA530,"-3,065","","Net income"
MJRAW.SLIPA[11].TtwrawA531,"","","Income tax payable"
MJRAW.SLIPA[12].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[12].TtwrawA530,"-3,015","","Net income"
MJRAW.SLIPA[12].TtwrawA531,"","","Income tax payable"
MJRAW.SLIPA[13].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[13].TtwrawA530,"577,222","","Net income"
MJRAW.SLIPA[13].TtwrawA531,"0","","Income tax payable"
MJRAW.SLIPA[14].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[14].TtwrawA530,"692,531","","Net income"
MJRAW.SLIPA[14].TtwrawA531,"25,032","","Income tax payable"
MJRAW.SLIPA[15].TtwrawA532,"","","Additional deduction for transportation costs of a remote manufacturing SMEs"
MJRAW.SLIPA[15].TtwrawA530,"-465,609","","Net income"
MJRAW.SLIPA[15].TtwrawA531,"0","","Income tax payable"
QCQTX.Ttwqtx317,"3","","Check the appropriate box on form CO-771. "
QCQTX.Ttwqtx17,"919","","Number of paid work hours of the employees of the corporation in the taxation year"
MJRAW.SLIPA[2].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[2].TtwrawA331,"0","","SBD"
MJRAW.SLIPA[2].TtwrawA332,"0","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[3].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[3].TtwrawA331,"0","","SBD"
MJRAW.SLIPA[3].TtwrawA332,"0","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[4].TtwrawA333,"0.212058","","Percentage required to maximize the SBD"
MJRAW.SLIPA[4].TtwrawA331,"8,694","","SBD"
MJRAW.SLIPA[4].TtwrawA332,"4,277","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[5].TtwrawA333,"0.180560","","Percentage required to maximize the SBD"
MJRAW.SLIPA[5].TtwrawA331,"7,113","","SBD"
MJRAW.SLIPA[5].TtwrawA332,"3,269","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[6].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[6].TtwrawA331,"0","","SBD"
MJRAW.SLIPA[6].TtwrawA332,"0","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[7].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[7].TtwrawA331,"0","","SBD"
MJRAW.SLIPA[7].TtwrawA332,"0","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[8].TtwrawA333,"0.625926","","Percentage required to maximize the SBD"
MJRAW.SLIPA[8].TtwrawA331,"15,807","","SBD"
MJRAW.SLIPA[8].TtwrawA332,"20,184","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[9].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[9].TtwrawA331,"0","","SBD"
MJRAW.SLIPA[9].TtwrawA332,"0","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[10].TtwrawA333,"0.057532","","Percentage required to maximize the SBD"
MJRAW.SLIPA[10].TtwrawA331,"1,976","","SBD"
MJRAW.SLIPA[10].TtwrawA332,"1,332","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[11].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[11].TtwrawA331,"","","SBD"
MJRAW.SLIPA[11].TtwrawA332,"","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[12].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[12].TtwrawA331,"","","SBD"
MJRAW.SLIPA[12].TtwrawA332,"","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[13].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[13].TtwrawA331,"0","","SBD"
MJRAW.SLIPA[13].TtwrawA332,"0","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[14].TtwrawA333,"0.538438","","Percentage required to maximize the SBD"
MJRAW.SLIPA[14].TtwrawA331,"5,928","","SBD"
MJRAW.SLIPA[14].TtwrawA332,"25,032","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[15].TtwrawA333,"0.000000","","Percentage required to maximize the SBD"
MJRAW.SLIPA[15].TtwrawA331,"0","","SBD"
MJRAW.SLIPA[15].TtwrawA332,"0","","Income tax, special taxes and contributions payable (CO-17)"
MJRAW.SLIPA[3].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[4].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[5].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[6].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[7].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[8].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[9].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[10].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[11].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[12].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[13].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[14].TtwrawA471,"75,000,000","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[15].TtwrawA471,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[3].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[4].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[5].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[6].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[7].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[8].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[9].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[10].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[11].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[12].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[13].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[14].TtwrawA569,"100,000,000","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[15].TtwrawA569,"0","","Allocation of the balance of the cumulative limit"
MJRAW.SLIPA[2].TtwrawA488,"0","","Income tax payable"
MJRAW.SLIPA[3].TtwrawA488,"0","","Income tax payable"
MJRAW.SLIPA[4].TtwrawA488,"4,277","","Income tax payable"
MJRAW.SLIPA[5].TtwrawA488,"3,269","","Income tax payable"
MJRAW.SLIPA[6].TtwrawA488,"0","","Income tax payable"
MJRAW.SLIPA[7].TtwrawA488,"0","","Income tax payable"
MJRAW.SLIPA[8].TtwrawA488,"20,184","","Income tax payable"
MJRAW.SLIPA[9].TtwrawA488,"0","","Income tax payable"
MJRAW.SLIPA[10].TtwrawA488,"1,332","","Income tax payable"
MJRAW.SLIPA[11].TtwrawA488,"","","Income tax payable"
MJRAW.SLIPA[12].TtwrawA488,"","","Income tax payable"
MJRAW.SLIPA[13].TtwrawA488,"0","","Income tax payable"
MJRAW.SLIPA[14].TtwrawA488,"25,032","","Income tax payable"
MJRAW.SLIPA[15].TtwrawA488,"0","","Income tax payable"
MJRAW.SLIPA[2].TtwrawA146,"1676 rue Gilford Montréal, QC H2J 1S5","","Address"
MJRAW.SLIPA[2].TtwrawA147,"Montréal QC","","Address"
MJRAW.SLIPA[2].TtwrawA148,"H2J 1S5","","Postal code"
MJRAW.SLIPA[3].TtwrawA146,"4548 Papineau","","Address"
MJRAW.SLIPA[3].TtwrawA147,"Montreal QC CA","","Address"
MJRAW.SLIPA[3].TtwrawA148,"H2H 1V3","","Postal code"
MJRAW.SLIPA[4].TtwrawA146,"4548 Papineau","","Address"
MJRAW.SLIPA[4].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[4].TtwrawA148,"H2H 1V3","","Postal code"
MJRAW.SLIPA[5].TtwrawA146,"6682 St. Denis","","Address"
MJRAW.SLIPA[5].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[5].TtwrawA148,"H2S 2R9","","Postal code"
MJRAW.SLIPA[6].TtwrawA146,"6682 St Denis","","Address"
MJRAW.SLIPA[6].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[6].TtwrawA148,"H2S 2R9","","Postal code"
MJRAW.SLIPA[7].TtwrawA146,"6682 St. Denis","","Address"
MJRAW.SLIPA[7].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[7].TtwrawA148,"H2S 2R9","","Postal code"
MJRAW.SLIPA[8].TtwrawA146,"1241 Mont-Royal E","","Address"
MJRAW.SLIPA[8].TtwrawA147,"Montreal QC CA","","Address"
MJRAW.SLIPA[8].TtwrawA148,"H2J 1Y2","","Postal code"
MJRAW.SLIPA[9].TtwrawA146,"6682 St. Denis","","Address"
MJRAW.SLIPA[9].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[9].TtwrawA148,"H2S 2R9","","Postal code"
MJRAW.SLIPA[10].TtwrawA146,"4540 Papineau","","Address"
MJRAW.SLIPA[10].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[10].TtwrawA148,"H2H 1V3","","Postal code"
MJRAW.SLIPA[11].TtwrawA146,"4548 av. Papineau Montreal, QC, H2H 1V3","","Address"
MJRAW.SLIPA[11].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[11].TtwrawA148,"H2H 1V3","","Postal code"
MJRAW.SLIPA[12].TtwrawA146,"4548 av. Papineau Montreal, QC. H2H 1V3","","Address"
MJRAW.SLIPA[12].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[12].TtwrawA148,"H2H 1V3","","Postal code"
MJRAW.SLIPA[13].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[13].TtwrawA148,"H2H 1V3","","Postal code"
MJRAW.SLIPA[14].TtwrawA146,"4548 av. Papineau Montreal, QC, H2H 1V3","","Address"
MJRAW.SLIPA[14].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[14].TtwrawA148,"H2H 1V3","","Postal code"
MJRAW.SLIPA[15].TtwrawA146,"4548, av. Papineau Montreal, QC, H2H 1V3","","Address"
MJRAW.SLIPA[15].TtwrawA147,"Montreal QC","","Address"
MJRAW.SLIPA[15].TtwrawA148,"H2H 1V3","","Postal code"
QCQUE.Ttwque124,"261,512","","Other loans and advances granted to the corporation, regardless of source"
MJRAW.SLIPA[3].TtwrawA164,"0.000000","","Percentage allocated"
MJRAW.SLIPA[4].TtwrawA164,"0.000000","","Percentage allocated"
MJRAW.SLIPA[5].TtwrawA164,"0.000000","","Percentage allocated"
MJRAW.SLIPA[6].TtwrawA164,"0.000000","","Percentage allocated"
MJRAW.SLIPA[7].TtwrawA164,"0.000000","","Percentage allocated"
